Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2008,2,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2008,3,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2008,4,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2008,5,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2008,6,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2008,7,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2008,8,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2008,9,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2008,10,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2008,11,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2008,12,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2009,1,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2009,2,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2009,3,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2009,4,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2009,5,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2009,6,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2009,7,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2009,8,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2009,9,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2009,10,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2009,11,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2009,12,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2010,1,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2010,2,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2010,3,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2010,4,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2010,5,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2010,6,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2010,7,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2010,8,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2010,9,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2010,10,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2010,11,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2010,12,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2011,1,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2011,2,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2011,3,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2011,4,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2011,5,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2011,6,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2011,7,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2011,8,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2011,9,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2011,10,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2011,11,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2011,12,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2012,1,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2012,2,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2012,3,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2012,4,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2012,5,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2012,6,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2012,7,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2012,8,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2012,9,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2012,10,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2012,11,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2012,12,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2013,1,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2013,2,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2013,3,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2013,4,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2013,5,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2013,6,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2013,7,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2013,8,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2013,9,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2013,10,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2013,11,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2013,12,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2014,1,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2014,2,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2014,3,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2014,4,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2014,5,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2014,6,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2014,7,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2014,8,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2014,9,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2014,10,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2014,11,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2014,12,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2015,1,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2015,2,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2015,3,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2015,4,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2015,5,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2015,6,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2015,7,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2015,8,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2015,9,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2015,10,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2015,11,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2015,12,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2016,1,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2016,2,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2016,3,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2016,4,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2016,5,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2016,6,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2016,7,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2016,8,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2016,9,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2016,10,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2016,11,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2016,12,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2017,1,,KG,XOF,
Guinea-Bissau,Bissau-Pefine,Rice (imported),Retail,2017,2,,KG,XOF,
