Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Gambia,Farafenni,Rice (long grain imported) ,Retail,2011,06,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2011,07,18,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2011,08,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2011,09,17,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2011,10,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2011,11,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2011,12,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2012,01,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2012,02,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2012,03,19,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2012,04,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2012,05,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2012,06,20,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2012,07,20,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2012,08,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2012,09,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2012,10,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2012,11,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2012,12,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2013,01,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2013,02,20,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2013,03,20,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2013,04,20.8696,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2013,05,,KG,GMD,
Gambia,Farafenni,Rice (long grain imported) ,Retail,2013,06,22,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2013,07,23,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2013,08,20,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2013,09,24,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2013,10,22,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2013,11,21,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2013,12,21,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2014,01,22,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2014,02,22,KG,GMD,GBOS
Gambia,Farafenni,Rice (long grain imported) ,Retail,2014,03,24,KG,GMD,GBOS
