Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
India,India,Rice,Wholesale,2013,10,2440.06,100 KG,INR,
India,India,Rice,Wholesale,2013,11,2396.32,100 KG,INR,
India,India,Rice,Wholesale,2013,12,2426.15,100 KG,INR,
India,India,Rice,Wholesale,2014,1,2426.84,100 KG,INR,
India,India,Rice,Wholesale,2014,2,2455.96,100 KG,INR,
India,India,Rice,Wholesale,2014,3,2446.46,100 KG,INR,
India,India,Rice,Wholesale,2014,4,2437.68,100 KG,INR,
India,India,Rice,Wholesale,2014,5,2461.79,100 KG,INR,
India,India,Rice,Wholesale,2014,6,2465.48,100 KG,INR,
India,India,Rice,Wholesale,2014,7,2527.27,100 KG,INR,
India,India,Rice,Wholesale,2014,8,2569.39,100 KG,INR,
India,India,Rice,Wholesale,2014,9,2608.54,100 KG,INR,
India,India,Rice,Wholesale,2014,10,2483.05,100 KG,INR,
India,India,Rice,Wholesale,2014,11,2454.68,100 KG,INR,
India,India,Rice,Wholesale,2014,12,2323.36,100 KG,INR,
India,India,Rice,Wholesale,2015,1,2265.7,100 KG,INR,
India,India,Rice,Wholesale,2015,2,2335.98,100 KG,INR,
India,India,Rice,Wholesale,2015,3,2396.96,100 KG,INR,
India,India,Rice,Wholesale,2015,4,2386.18,100 KG,INR,
India,India,Rice,Wholesale,2015,5,2392.11,100 KG,INR,
India,India,Rice,Wholesale,2015,6,2432.12,100 KG,INR,
India,India,Rice,Wholesale,2015,7,2412.95,100 KG,INR,
India,India,Rice,Wholesale,2015,8,2350.71,100 KG,INR,
India,India,Rice,Wholesale,2015,9,2363.9,100 KG,INR,
India,India,Rice,Wholesale,2015,10,2333.56,100 KG,INR,
India,India,Rice,Wholesale,2015,11,2326.31,100 KG,INR,
India,India,Rice,Wholesale,2015,12,2320.86,100 KG,INR,
India,India,Rice,Wholesale,2016,1,2351.23,100 KG,INR,
India,India,Rice,Wholesale,2016,2,2321.21,100 KG,INR,
India,India,Rice,Wholesale,2016,3,2302.99,100 KG,INR,
India,India,Rice,Wholesale,2016,4,2282.11,100 KG,INR,
India,India,Rice,Wholesale,2016,5,2346.06,100 KG,INR,
India,India,Rice,Wholesale,2016,6,2398.83,100 KG,INR,
India,India,Rice,Wholesale,2016,7,2389.67,100 KG,INR,
India,India,Rice,Wholesale,2016,8,2380.63,100 KG,INR,
India,India,Rice,Wholesale,2016,9,2403.22,100 KG,INR,
India,India,Rice,Wholesale,2016,10,2452.59,100 KG,INR,
India,India,Rice,Wholesale,2016,11,2449.43,100 KG,INR,
India,India,Rice,Wholesale,2016,12,2533.94,100 KG,INR,
