Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Gambia,Banjul,Rice (medium grain imported) ,Retail,2009,01,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2009,02,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2009,03,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2009,04,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2009,05,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2009,06,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2009,07,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2009,08,14,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2009,09,14,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2009,10,14,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2009,11,14,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2009,12,14,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2010,01,14,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2010,02,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2010,03,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2010,04,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2010,05,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2010,06,14,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2010,07,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2010,08,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2010,09,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2010,10,14.6666,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2010,11,14.6666,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2010,12,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2011,01,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2011,02,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2011,03,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2011,04,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2011,05,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2011,06,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2011,07,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2011,08,16,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2011,09,17,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2011,10,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2011,11,19,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2011,12,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2012,01,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2012,02,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2012,03,19,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2012,04,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2012,05,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2012,06,18,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2012,07,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2012,08,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2012,09,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2012,10,21.06,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2012,11,20.2,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2012,12,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2013,01,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2013,02,20,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2013,03,22.2222,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2013,04,20,KG,GMD,GBOS
Gambia,Banjul,Rice (medium grain imported) ,Retail,2013,05,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2013,06,,KG,GMD,
Gambia,Banjul,Rice (medium grain imported) ,Retail,2013,07,,KG,GMD,
