,Kaffrine_ndvi,Kaolack_ndvi,Fatick_ndvi,Kaffrine_precip,Kaolack_precip,Fatick_precip
2019-03-01,2209.9902463765957,2142.8264130868865,2399.509261557604,0.0006799464318134661,0.000893014246643225,0.0007137235500093375
2019-04-01,2127.160920265906,2053.166844052146,2275.178273094445,0.00012975360397999075,9.169725937824059e-05,0.00010952607240034789
2019-05-01,2069.1391734619365,1981.1472331662612,2273.3488429100807,0.0002793853189236303,0.00038708911541546074,0.0006381420427514034
2019-06-01,2020.7323108156622,1912.657483798397,2265.51179357651,0.03524613360919291,0.0335740129263553,0.032174649959146505
2019-07-01,2600.772989228374,2229.1302896433253,2479.6858084014975,0.07915046780325104,0.08690862798039731,0.0701571986295399
2019-08-01,4717.133553505339,4036.874369189879,3686.54714903877,0.3858935518343242,0.4789210418296524,0.4436196635328101
2019-09-01,6313.611276343272,5869.056678012081,5233.156774326526,0.21774884858752522,0.2833885287268583,0.2744970534430708
2019-10-01,5102.496710544934,5608.551895793517,4946.043968547364,0.08587123588312788,0.08985879223070811,0.08191574359554246
2019-11-01,3669.588215477144,3978.586869071375,3875.404163682486,0.0010605034393311036,0.0018056855232281076,0.0008205203052308212
2019-12-01,2830.468443043458,2870.857137973262,3120.2618220973714,0.00014435894957249865,0.00023517007251316432,0.00013762416126775247
2020-01-01,2414.6458346837007,2357.7816831284663,2597.1832960375323,0.00018994586392591362,0.00019723000278761482,0.0003026146954962672
2020-02-01,2254.7443327034252,2232.790855020783,2468.532346105204,0.0005100504605524988,0.0008698185404647067,0.001231890342609157
2020-03-01,2139.282415419469,2121.9675155739587,2347.1940001683465,0.0003404101999127938,0.0005561354015562284,0.0007330045232971247
2020-04-01,2028.6823367234533,1994.6604325524884,2198.050145333466,0.0006971131746648568,0.00036733181292983774,0.0004062655185450369
2020-05-01,1926.8583538915636,1874.935860703374,2151.6336222709697,0.00015484121752587068,0.00020593285310233908,0.00016139705541687633
2020-06-01,1943.8552327545196,1927.271668635346,2094.4726379198237,0.04626919355329494,0.047210683118425446,0.03858593932908047
2020-07-01,3607.2656839391166,3821.328616584246,3366.4468599998327,0.28959946417102195,0.34183691016001444,0.36366193249942513
2020-08-01,6048.159303195417,5743.044738495918,4955.9630932979635,0.254437336808638,0.2891811580030967,0.27834238370100045
2020-09-01,6762.025988784498,6267.505881161484,5717.731242762322,0.47722803499494465,0.49568735851234924,0.4999582241252929
2020-10-01,5127.176370896448,4860.01266778878,4668.629130560744,0.0796461081261571,0.060750278966655094,0.06303215156421373
2020-11-01,3323.516769664354,3395.8365439769823,3596.3206532849576,0.0008133668798025686,0.0017118014899987165,0.0011094574185524662
2020-12-01,3121.237992188765,3063.54822764057,3362.088874888357,0.0001017965383487059,0.00010853034266806579,3.639041811439243e-05
2021-01-01,2764.5826679541015,2659.059928498539,2971.3238409618916,,,
2021-02-01,2459.909100265798,2352.9471455219536,2619.344724051946,,,
2021-03-01,2325.266713530589,2238.5052548681106,2470.4020071601185,,,
2021-04-01,,,,,,
