system:index,Date,Name,precip,.geo
1_18_10,11_01_2018,Kaolack,0.980260335938926,
1_18_11,12_01_2018,Kaolack,0.7066513894026477,
1_19_0,01_01_2019,Kaolack,0.6583857620789562,
1_19_1,02_01_2019,Kaolack,0.055909574904750424,
1_19_2,03_01_2019,Kaolack,9.824839003193043E-5,
1_19_3,04_01_2019,Kaolack,0.0853875574704404,
1_19_4,05_01_2019,Kaolack,0.0,
1_19_5,06_01_2019,Kaolack,35.277038288225,
1_19_6,07_01_2019,Kaolack,79.6199456265793,
1_19_7,08_01_2019,Kaolack,232.87072135460366,
1_19_8,09_01_2019,Kaolack,172.85809818677123,
1_19_9,10_01_2019,Kaolack,37.613738288440196,
1_19_10,11_01_2019,Kaolack,0.4342467907056016,
1_19_11,12_01_2019,Kaolack,0.8967027086633741,
1_20_0,01_01_2020,Kaolack,0.5191987853520694,
1_20_1,02_01_2020,Kaolack,0.025689601119748332,
1_20_2,03_01_2020,Kaolack,1.9552003163955777E-5,
1_20_3,04_01_2020,Kaolack,0.016153305153515814,
1_20_4,05_01_2020,Kaolack,0.8569042664473197,
1_20_5,06_01_2020,Kaolack,36.38631636078004,
1_20_6,07_01_2020,Kaolack,240.6976718479959,
1_20_7,08_01_2020,Kaolack,161.8866049951923,
1_20_8,09_01_2020,Kaolack,271.24036005921164,
1_20_9,10_01_2020,Kaolack,43.23000116127044,
1_20_10,11_01_2020,Kaolack,0.7611681059685973,
1_20_11,12_01_2020,Kaolack,0.912608914808069,
2_0_0,01_01_2000,Fatick,0.2865542342004951,
2_0_1,02_01_2000,Fatick,0.06591502311503822,
2_0_2,03_01_2000,Fatick,0.0,
2_0_3,04_01_2000,Fatick,0.04046996113311271,
2_0_4,05_01_2000,Fatick,0.00577278741567778,
2_0_5,06_01_2000,Fatick,36.89674223427291,
2_0_6,07_01_2000,Fatick,145.26408479607107,
2_0_7,08_01_2000,Fatick,216.66122856682503,
2_0_8,09_01_2000,Fatick,189.51756718043214,
2_0_9,10_01_2000,Fatick,75.26227503948779,
2_0_10,11_01_2000,Fatick,0.9930716403502627,
2_0_11,12_01_2000,Fatick,0.8711708568899641,
2_1_0,01_01_2001,Fatick,0.25793266215173466,
2_1_1,02_01_2001,Fatick,0.16712871555571926,
2_1_2,03_01_2001,Fatick,0.00199731535918005,
2_1_3,04_01_2001,Fatick,0.0,
2_1_4,05_01_2001,Fatick,4.0525843917552627E-4,
2_1_5,06_01_2001,Fatick,48.72286065835466,
2_1_6,07_01_2001,Fatick,145.96530171983017,
2_1_7,08_01_2001,Fatick,198.87379196083592,
2_1_8,09_01_2001,Fatick,171.11420272634587,
2_1_9,10_01_2001,Fatick,34.44415599623703,
2_1_10,11_01_2001,Fatick,2.1682723211558286,
2_1_11,12_01_2001,Fatick,0.9368428876375358,
2_2_0,01_01_2002,Fatick,0.9072041287683359,
2_2_1,02_01_2002,Fatick,0.1931723722888923,
2_2_2,03_01_2002,Fatick,0.0012781182531782667,
2_2_3,04_01_2002,Fatick,0.0016116843399486302,
2_2_4,05_01_2002,Fatick,0.012807161721803515,
2_2_5,06_01_2002,Fatick,27.720144831746488,
2_2_6,07_01_2002,Fatick,125.8329137059036,
2_2_7,08_01_2002,Fatick,274.04155548356823,
2_2_8,09_01_2002,Fatick,161.47622466808988,
2_2_9,10_01_2002,Fatick,61.451977636363395,
2_2_10,11_01_2002,Fatick,0.8737335049818735,
2_2_11,12_01_2002,Fatick,1.0820977624606913,
2_3_0,01_01_2003,Fatick,0.48224042784947346,
2_3_1,02_01_2003,Fatick,0.0542834756832738,
2_3_2,03_01_2003,Fatick,0.006886706851465402,
2_3_3,04_01_2003,Fatick,0.021885562058643393,
2_3_4,05_01_2003,Fatick,0.7677766768222563,
2_3_5,06_01_2003,Fatick,30.892578447302196,
2_3_6,07_01_2003,Fatick,158.60268781382803,
2_3_7,08_01_2003,Fatick,189.70210892498247,
2_3_8,09_01_2003,Fatick,194.94291839325024,
2_3_9,10_01_2003,Fatick,41.86768034316107,
2_3_10,11_01_2003,Fatick,0.2834027189032752,
2_3_11,12_01_2003,Fatick,0.9172761257539727,
2_4_0,01_01_2004,Fatick,0.44487717038046715,
2_4_1,02_01_2004,Fatick,0.06911713373170478,
2_4_2,03_01_2004,Fatick,2.1170594092732385E-5,
2_4_3,04_01_2004,Fatick,0.0842560640405226,
2_4_4,05_01_2004,Fatick,0.6618421725834941,
2_4_5,06_01_2004,Fatick,41.37475203325564,
2_4_6,07_01_2004,Fatick,160.25047880183706,
2_4_7,08_01_2004,Fatick,190.76855548548104,
2_4_8,09_01_2004,Fatick,163.02302776017441,
2_4_9,10_01_2004,Fatick,17.27692728955249,
2_4_10,11_01_2004,Fatick,1.0226720293821416,
2_4_11,12_01_2004,Fatick,0.9135804106631462,
2_5_0,01_01_2005,Fatick,0.5941959917555409,
2_5_1,02_01_2005,Fatick,0.12091056597393629,
2_5_2,03_01_2005,Fatick,0.0,
2_5_3,04_01_2005,Fatick,0.08564625162381662,
2_5_4,05_01_2005,Fatick,0.8826854381661134,
2_5_5,06_01_2005,Fatick,47.59174526668881,
2_5_6,07_01_2005,Fatick,190.66426686473784,
2_5_7,08_01_2005,Fatick,262.91678075466547,
2_5_8,09_01_2005,Fatick,175.0454938658296,
2_5_9,10_01_2005,Fatick,69.16731695699242,
2_5_10,11_01_2005,Fatick,0.20442110563879715,
2_5_11,12_01_2005,Fatick,0.9131312678029314,
2_6_0,01_01_2006,Fatick,0.3542124801479331,
2_6_1,02_01_2006,Fatick,0.1490171405584629,
2_6_2,03_01_2006,Fatick,5.121703747449401E-4,
2_6_3,04_01_2006,Fatick,0.0,
2_6_4,05_01_2006,Fatick,0.0,
2_6_5,06_01_2006,Fatick,39.69867268484186,
2_6_6,07_01_2006,Fatick,77.74657403952355,
2_6_7,08_01_2006,Fatick,243.3080129576716,
2_6_8,09_01_2006,Fatick,185.24608501211972,
2_6_9,10_01_2006,Fatick,35.93494656991127,
2_6_10,11_01_2006,Fatick,0.033186003255269235,
2_6_11,12_01_2006,Fatick,0.8759496833641994,
2_7_0,01_01_2007,Fatick,0.5210300663741908,
2_7_1,02_01_2007,Fatick,0.134572668830302,
2_7_2,03_01_2007,Fatick,0.01269399247478868,
2_7_3,04_01_2007,Fatick,0.02556311192788741,
2_7_4,05_01_2007,Fatick,0.521607559455941,
2_7_5,06_01_2007,Fatick,20.834144656749228,
2_7_6,07_01_2007,Fatick,106.59032278084565,
2_7_7,08_01_2007,Fatick,172.2047425500023,
2_7_8,09_01_2007,Fatick,252.61742502202725,
2_7_9,10_01_2007,Fatick,10.088158773894513,
2_7_10,11_01_2007,Fatick,0.2603340271326254,
2_7_11,12_01_2007,Fatick,0.6154461370794685,
2_8_0,01_01_2008,Fatick,0.4871072226931353,
2_8_1,02_01_2008,Fatick,0.07454262937231684,
2_8_2,03_01_2008,Fatick,8.78798833771741E-5,
2_8_3,04_01_2008,Fatick,3.2602410744835307E-4,
2_8_4,05_01_2008,Fatick,0.038168680868267954,
2_8_5,06_01_2008,Fatick,79.93240744487878,
2_8_6,07_01_2008,Fatick,219.80441412853165,
2_8_7,08_01_2008,Fatick,252.0526147450876,
2_8_8,09_01_2008,Fatick,178.90439770804406,
2_8_9,10_01_2008,Fatick,35.42495569283644,
2_8_10,11_01_2008,Fatick,0.06856181547244926,
2_8_11,12_01_2008,Fatick,0.43992074766551476,
2_9_0,01_01_2009,Fatick,0.7840987093149956,
2_9_1,02_01_2009,Fatick,2.7573234175875747E-4,
2_9_2,03_01_2009,Fatick,0.0010148481788724059,
2_9_3,04_01_2009,Fatick,0.0,
2_9_4,05_01_2009,Fatick,0.009547198558567276,
2_9_5,06_01_2009,Fatick,31.57716789112535,
2_9_6,07_01_2009,Fatick,178.79737075784706,
2_9_7,08_01_2009,Fatick,350.31556664362864,
2_9_8,09_01_2009,Fatick,192.70848771927726,
2_9_9,10_01_2009,Fatick,17.160386685527694,
2_9_10,11_01_2009,Fatick,1.078627607128919,
2_9_11,12_01_2009,Fatick,0.9726774532175504,
2_10_0,01_01_2010,Fatick,0.607103860602223,
2_10_1,02_01_2010,Fatick,0.0951252534914533,
2_10_2,03_01_2010,Fatick,0.0,
2_10_3,04_01_2010,Fatick,0.019138966209468117,
2_10_4,05_01_2010,Fatick,0.7424850399029023,
2_10_5,06_01_2010,Fatick,58.30099075687556,
2_10_6,07_01_2010,Fatick,122.12635726042144,
2_10_7,08_01_2010,Fatick,177.097149605212,
2_10_8,09_01_2010,Fatick,350.65454093127136,
2_10_9,10_01_2010,Fatick,37.839556543941015,
2_10_10,11_01_2010,Fatick,0.04077030805745268,
2_10_11,12_01_2010,Fatick,0.9285128226378925,
2_11_0,01_01_2011,Fatick,0.6460414942377805,
2_11_1,02_01_2011,Fatick,0.054875214478571833,
2_11_2,03_01_2011,Fatick,0.0,
2_11_3,04_01_2011,Fatick,0.03531244960749766,
2_11_4,05_01_2011,Fatick,0.023195351168428413,
2_11_5,06_01_2011,Fatick,31.884989747918837,
2_11_6,07_01_2011,Fatick,80.01665350983886,
2_11_7,08_01_2011,Fatick,232.6859700153556,
2_11_8,09_01_2011,Fatick,140.1524656070265,
2_11_9,10_01_2011,Fatick,24.212203282107662,
2_11_10,11_01_2011,Fatick,1.184989817962901,
2_11_11,12_01_2011,Fatick,0.8906969680505847,
2_12_0,01_01_2012,Fatick,0.49577695972916574,
2_12_1,02_01_2012,Fatick,0.15531301495232813,
2_12_2,03_01_2012,Fatick,0.0030215528290315364,
2_12_3,04_01_2012,Fatick,0.03343748205429089,
2_12_4,05_01_2012,Fatick,0.017473225075686775,
2_12_5,06_01_2012,Fatick,33.13196638934938,
2_12_6,07_01_2012,Fatick,183.41088566711971,
2_12_7,08_01_2012,Fatick,288.3747620958622,
2_12_8,09_01_2012,Fatick,245.16535185145085,
2_12_9,10_01_2012,Fatick,40.81822940130049,
2_12_10,11_01_2012,Fatick,0.1711357564002534,
2_12_11,12_01_2012,Fatick,0.9310978888858787,
2_13_0,01_01_2013,Fatick,1.0095832505989122,
2_13_1,02_01_2013,Fatick,0.10534555740976348,
2_13_2,03_01_2013,Fatick,0.0025555412310467166,
2_13_3,04_01_2013,Fatick,2.009385625299531E-5,
2_13_4,05_01_2013,Fatick,0.5215827512392374,
2_13_5,06_01_2013,Fatick,23.803563426580187,
2_13_6,07_01_2013,Fatick,74.94520685893609,
2_13_7,08_01_2013,Fatick,290.9102186582687,
2_13_8,09_01_2013,Fatick,123.08391023513414,
2_13_9,10_01_2013,Fatick,45.84427339204144,
2_13_10,11_01_2013,Fatick,0.7639211242349208,
2_13_11,12_01_2013,Fatick,0.8444332814720414,
2_14_0,01_01_2014,Fatick,0.33979616567663007,
2_14_1,02_01_2014,Fatick,0.1044287625239832,
2_14_2,03_01_2014,Fatick,0.0032390293107407526,
2_14_3,04_01_2014,Fatick,0.0,
2_14_4,05_01_2014,Fatick,0.5434076436654033,
2_14_5,06_01_2014,Fatick,13.953575152796839,
2_14_6,07_01_2014,Fatick,42.83799134150251,
2_14_7,08_01_2014,Fatick,201.41925071484798,
2_14_8,09_01_2014,Fatick,203.62999203325717,
2_14_9,10_01_2014,Fatick,33.92489653429116,
2_14_10,11_01_2014,Fatick,0.2043952436168219,
2_14_11,12_01_2014,Fatick,0.9629474974517135,
2_15_0,01_01_2015,Fatick,1.0833599317594318,
2_15_1,02_01_2015,Fatick,0.12359517450241884,
2_15_2,03_01_2015,Fatick,0.002680225731708812,
2_15_3,04_01_2015,Fatick,0.040873524756031974,
2_15_4,05_01_2015,Fatick,0.1446682001768792,
2_15_5,06_01_2015,Fatick,8.183398359589368,
2_15_6,07_01_2015,Fatick,107.25858599729716,
2_15_7,08_01_2015,Fatick,253.03010486023965,
2_15_8,09_01_2015,Fatick,282.23101404365383,
2_15_9,10_01_2015,Fatick,49.83236662474216,
2_15_10,11_01_2015,Fatick,1.0511028311859723,
2_15_11,12_01_2015,Fatick,1.1443691916059924,
2_16_0,01_01_2016,Fatick,0.8087141512980675,
2_16_1,02_01_2016,Fatick,0.1741067040085978,
2_16_2,03_01_2016,Fatick,0.01631837061633233,
2_16_3,04_01_2016,Fatick,0.005236990680749842,
2_16_4,05_01_2016,Fatick,0.38822477364172003,
2_16_5,06_01_2016,Fatick,12.078942775438241,
2_16_6,07_01_2016,Fatick,160.2308899043965,
2_16_7,08_01_2016,Fatick,143.61751310023624,
2_16_8,09_01_2016,Fatick,257.3269908439171,
2_16_9,10_01_2016,Fatick,8.918689352989938,
2_16_10,11_01_2016,Fatick,0.963091203184654,
2_16_11,12_01_2016,Fatick,0.9638838459283733,
2_17_0,01_01_2017,Fatick,0.9155296206842345,
2_17_1,02_01_2017,Fatick,0.11177421507108554,
2_17_2,03_01_2017,Fatick,1.6161728273282388E-5,
2_17_3,04_01_2017,Fatick,0.05773224962587876,
2_17_4,05_01_2017,Fatick,0.5761633287955842,
2_17_5,06_01_2017,Fatick,44.796506644891565,
2_17_6,07_01_2017,Fatick,195.3303250510263,
2_17_7,08_01_2017,Fatick,255.64261533846664,
2_17_8,09_01_2017,Fatick,87.62136546919925,
2_17_9,10_01_2017,Fatick,15.895236959171614,
2_17_10,11_01_2017,Fatick,0.886266536282266,
2_17_11,12_01_2017,Fatick,0.6400383654276801,
2_18_0,01_01_2018,Fatick,0.2709681360205669,
2_18_1,02_01_2018,Fatick,0.0797440182516925,
2_18_2,03_01_2018,Fatick,0.0011203357348711432,
2_18_3,04_01_2018,Fatick,0.0,
2_18_4,05_01_2018,Fatick,0.0,
2_18_5,06_01_2018,Fatick,19.70256027931655,
2_18_6,07_01_2018,Fatick,54.902046794807326,
2_18_7,08_01_2018,Fatick,230.29361578864604,
2_18_8,09_01_2018,Fatick,176.0441272410232,
2_18_9,10_01_2018,Fatick,23.655678474089548,
2_18_10,11_01_2018,Fatick,0.9015613771571872,
2_18_11,12_01_2018,Fatick,0.7812884846809526,
2_19_0,01_01_2019,Fatick,0.7653498771145232,
2_19_1,02_01_2019,Fatick,0.12172925375066958,
2_19_2,03_01_2019,Fatick,2.584338751965477E-4,
2_19_3,04_01_2019,Fatick,0.08909451837406165,
2_19_4,05_01_2019,Fatick,0.0,
2_19_5,06_01_2019,Fatick,22.49667405230022,
2_19_6,07_01_2019,Fatick,59.17606831005373,
2_19_7,08_01_2019,Fatick,242.4426251753462,
2_19_8,09_01_2019,Fatick,166.38839150969255,
2_19_9,10_01_2019,Fatick,38.55814193485542,
2_19_10,11_01_2019,Fatick,0.4091352058886175,
2_19_11,12_01_2019,Fatick,0.7822268441259427,
2_20_0,01_01_2020,Fatick,0.599540853382135,
2_20_1,02_01_2020,Fatick,0.1187589953363404,
2_20_2,03_01_2020,Fatick,1.1190549056558732E-4,
2_20_3,04_01_2020,Fatick,0.0076714135278506965,
2_20_4,05_01_2020,Fatick,0.7640996008751697,
2_20_5,06_01_2020,Fatick,28.7667243048799,
2_20_6,07_01_2020,Fatick,226.56801821724108,
2_20_7,08_01_2020,Fatick,169.33667800569455,
2_20_8,09_01_2020,Fatick,284.73628594125637,
2_20_9,10_01_2020,Fatick,48.733567740497854,
2_20_10,11_01_2020,Fatick,0.17582761720700768,
2_20_11,12_01_2020,Fatick,0.8867903817271612,
